SETU_CCNCT,pollutant,localidad,LL_years_count,years_as_LL,total_population,children_0_9,older_adults_60_plus,IPM_PROMEDIO,ESTRATO_MAYORITARIO
110011000000007310,CO,BARRIOS UNIDOS,5,2012;2013;2014;2017;2020,3268,387,458,0.0627777777777777,3
110011000000007401,CO,CHAPINERO,5,2012;2013;2014;2018;2020,4745,255,1481,0.0296226415094339,4
110011000000008306,CO,CHAPINERO,5,2012;2013;2014;2018;2020,2367,187,492,0.079090909090909,4
110011000000008308,CO,CHAPINERO,5,2012;2013;2014;2018;2020,8387,839,1768,0.0241666666666666,6
110011000000008310,CO,CHAPINERO,5,2012;2013;2014;2018;2020,1278,115,376,0.0066666666666666,6
110011000000008313,CO,CHAPINERO,5,2012;2013;2014;2018;2020,1747,115,274,0.145,5
110011000000008315,CO,CHAPINERO,5,2011;2013;2014;2018;2020,7338,645,1503,0.0357777777777777,6
110011000000008412,CO,CHAPINERO,5,2013;2014;2018;2019;2020,10408,1031,1988,0.0425925925925926,6
110011000000008532,CO,USAQUEN,5,2018;2021;2022;2023;2024,25478,3744,2162,0.132183908045977,2
110011000000009116,CO,SUBA,5,2014;2018;2019;2020;2021,7922,723,1374,0.032,3
110011000000009123,CO,SUBA,5,2013;2014;2018;2019;2020,2051,96,678,0.0321052631578947,5
110011000000009124,CO,SUBA,5,2018;2021;2022;2023;2024,5825,761,493,0.1307352941176471,6
110011000000009218,CO,SUBA,5,2019;2021;2022;2023;2024,49997,6938,3701,0.1206310679611651,2
110011000000009219,CO,SUBA,5,2019;2021;2022;2023;2024,40087,6462,2475,0.1296135265700483,2
110011000000009222,CO,SUBA,5,2019;2021;2022;2023;2024,76804,8395,7712,0.0495092024539877,3
110011000000001101,CO,SAN CRISTOBAL,4,2010;2011;2012;2015,4600,576,463,0.20625,2
110011000000001201,CO,SAN CRISTOBAL,4,2010;2011;2012;2015,7153,894,962,0.0942857142857142,2
110011000000001202,CO,SAN CRISTOBAL,4,2010;2011;2012;2015,4180,400,658,0.0480645161290322,3
110011000000001203,CO,ANTONIO NARIÑO,4,2010;2011;2012;2015,1443,106,253,0.14,3
110011000000001204,CO,SAN CRISTOBAL,4,2010;2011;2012;2015,10811,1022,2055,0.0451898734177215,3
110011000000001206,CO,SAN CRISTOBAL,4,2010;2011;2012;2015,1043,89,203,0.0525,3
110011000000001208,CO,SAN CRISTOBAL,4,2010;2011;2012;2015,340,31,54,0.245,2
110011000000001209,CO,SAN CRISTOBAL,4,2010;2011;2012;2015,2772,338,448,0.1014285714285714,3
110011000000001210,CO,SAN CRISTOBAL,4,2010;2011;2012;2015,2881,303,516,0.0878947368421052,3
110011000000001404,CO,SAN CRISTOBAL,4,2010;2011;2012;2015,7969,729,1433,0.0519148936170212,3
110011000000001409,CO,SAN CRISTOBAL,4,2010;2011;2015;2024,11574,1509,1489,0.1724444444444444,2
110011000000002102,CO,LOS MARTIRES,4,2010;2011;2012;2015,10640,1037,1901,0.0674647887323943,3
110011000000002201,CO,RAFAEL URIBE URIBE,4,2010;2011;2015;2016,4723,509,784,0.0748571428571428,3
110011000000002203,CO,RAFAEL URIBE URIBE,4,2010;2015;2016;2017,7125,781,1239,0.0782456140350877,3
110011000000002204,CO,RAFAEL URIBE URIBE,4,2010;2015;2016;2017,5439,516,975,0.0712820512820512,3
110011000000002205,CO,RAFAEL URIBE URIBE,4,2010;2015;2016;2017,9891,1220,1473,0.1112,3
110011000000002501,CO,RAFAEL URIBE URIBE,4,2010;2015;2016;2017,17403,2174,2415,0.1010416666666667,2
110011000000002528,CO,USME,4,2021;2022;2023;2024,15724,2281,1862,0.108359375,2
110011000000002529,CO,USME,4,2021;2022;2023;2024,15083,1814,1860,0.09625,2
110011000000002531,CO,USME,4,2021;2022;2023;2024,10551,1545,1249,0.1392982456140351,2
110011000000002532,CO,USME,4,2021;2022;2023;2024,23487,3446,2405,0.1397422680412371,2
110011000000002538,CO,RAFAEL URIBE URIBE,4,2010;2011;2015;2024,4208,505,737,0.11,2
110011000000002542,CO,CIUDAD BOLIVAR,4,2021;2022;2023;2024,3904,534,466,0.1148837209302326,2
110011000000002543,CO,USME,4,2021;2022;2023;2024,16690,2393,2089,0.1217460317460317,2
110011000000002544,CO,USME,4,2021;2022;2023;2024,5807,787,691,0.1248717948717949,2
110011000000002546,CO,CIUDAD BOLIVAR,4,2021;2022;2023;2024,47,7,1,0.1914285714285714,2
110011000000002548,CO,USME,4,2021;2022;2023;2024,11655,1742,1383,0.2408988764044944,2
110011000000002549,CO,USME,4,2021;2022;2023;2024,15541,2580,1301,0.2807792207792208,1
110011000000002550,CO,USME,4,2021;2022;2023;2024,15986,2192,1891,0.1141353383458647,2
110011000000002551,CO,USME,4,2021;2022;2023;2024,30682,4993,2825,0.1561538461538461,1
110011000000002552,CO,USME,4,2021;2022;2023;2024,2812,433,239,0.22,1
110011000000002557,CO,CIUDAD BOLIVAR,4,2021;2022;2023;2024,2797,497,123,0.118,1
110011000000002564,CO,USME,4,2021;2022;2023;2024,7126,1107,656,0.2079569892473118,1
110011000000002573,CO,CIUDAD BOLIVAR,4,2021;2022;2023;2024,3633,582,222,0.2251111111111111,1
110011000000003105,CO,SANTA FE,4,2010;2011;2012;2015,4029,454,636,0.1745714285714286,2
110011000000003201,CO,SANTA FE,4,2010;2011;2012;2015,8793,1141,1073,0.2052380952380952,2
110011000000003202,CO,SAN CRISTOBAL,4,2010;2011;2012;2015,9941,1253,1392,0.1625,2
110011000000003203,CO,SANTA FE,4,2010;2011;2012;2015,6346,569,982,0.2276470588235294,2
110011000000003204,CO,SANTA FE,4,2010;2011;2012;2015,2530,228,445,0.08,2
110011000000003205,CO,SANTA FE,4,2010;2011;2012;2015,3899,531,525,0.1253125,2
110011000000003208,CO,SAN CRISTOBAL,4,2010;2011;2012;2015,11376,1598,1319,0.2195294117647059,2
110011000000003210,CO,SANTA FE,4,2010;2011;2012;2015,3429,535,346,0.2737037037037037,1
110011000000003211,CO,SAN CRISTOBAL,4,2010;2011;2012;2015,7353,1000,999,0.2013333333333333,2
110011000000003212,CO,SANTA FE,4,2010;2011;2012;2015,4512,579,638,0.1588571428571429,2
110011000000003216,CO,SAN CRISTOBAL,4,2010;2011;2012;2015,729,91,105,0.208,1
110011000000004105,CO,SANTA FE,4,2010;2011;2012;2015,10427,1149,1379,0.0869696969696969,3
110011000000004544,CO,KENNEDY,4,2015;2016;2017;2019,42576,5374,3694,0.0726530612244897,3
110011000000004546,CO,FONTIBON,4,2015;2016;2017;2019,547,103,29,0.2611764705882353,1
110011000000004552,CO,KENNEDY,4,2015;2016;2017;2019,25173,2704,2298,0.0415,2
110011000000005105,CO,TEUSAQUILLO,4,2012;2013;2014;2020,2736,207,664,0.0309090909090909,4
110011000000005302,CO,SUBA,4,2013;2014;2018;2020,4068,277,826,0.0161538461538461,5
110011000000005303,CO,SUBA,4,2013;2014;2018;2020,3855,291,941,0.0264150943396226,5
110011000000005611,CO,ENGATIVA,4,2013;2014;2017;2019,5857,412,1528,0.0359090909090909,3
110011000000005613,CO,SUBA,4,2013;2014;2017;2019,3208,236,804,0.0375555555555555,3
110011000000005615,CO,ENGATIVA,4,2013;2014;2017;2019,6872,669,1212,0.0563043478260869,3
110011000000005620,CO,ENGATIVA,4,2013;2014;2017;2019,12522,1399,1662,0.0595238095238095,3
110011000000005625,CO,ENGATIVA,4,2013;2014;2017;2019,10648,984,2015,0.0547058823529411,3
110011000000005626,CO,ENGATIVA,4,2013;2016;2017;2019,10105,973,1463,0.0582758620689655,3
110011000000005628,CO,ENGATIVA,4,2013;2014;2017;2019,9520,966,1619,0.0422807017543859,3
110011000000005629,CO,ENGATIVA,4,2013;2014;2017;2019,55520,6331,5976,0.0679272727272727,2
110011000000006301,CO,ENGATIVA,4,2013;2016;2017;2019,8990,684,1773,0.0491428571428571,4
110011000000006307,CO,FONTIBON,4,2010;2013;2016;2017,260,33,25,0.1410526315789474,3
110011000000006404,CO,ENGATIVA,4,2013;2016;2017;2019,8621,799,1170,0.1059090909090909,4
110011000000006406,CO,FONTIBON,4,2015;2016;2017;2019,32552,3313,4372,0.0775384615384615,4
110011000000006507,CO,FONTIBON,4,2015;2016;2017;2019,42697,5582,4109,0.0957788944723618,3
110011000000007201,CO,TEUSAQUILLO,4,2012;2013;2014;2020,1363,95,298,0.0605555555555555,4
110011000000007202,CO,TEUSAQUILLO,4,2012;2013;2014;2020,6279,398,1408,0.0378461538461538,4
110011000000007203,CO,CHAPINERO,4,2012;2013;2014;2020,4501,289,668,0.0466666666666666,3
110011000000007204,CO,CHAPINERO,4,2012;2013;2014;2020,4636,312,604,0.0504761904761904,3
110011000000007302,CO,BARRIOS UNIDOS,4,2012;2013;2014;2020,1851,143,421,0.0479310344827586,3
110011000000007303,CO,BARRIOS UNIDOS,4,2012;2013;2014;2020,3200,257,536,0.061081081081081,3
110011000000007304,CO,CHAPINERO,4,2012;2013;2014;2020,1350,112,186,0.0538888888888888,3
110011000000007305,CO,CHAPINERO,4,2012;2013;2014;2020,2043,162,303,0.0708333333333333,3
110011000000007306,CO,TEUSAQUILLO,4,2012;2013;2014;2020,2053,133,369,0.0309090909090909,3
110011000000007307,CO,BARRIOS UNIDOS,4,2012;2013;2014;2020,1604,124,250,0.0375,3
110011000000007308,CO,BARRIOS UNIDOS,4,2012;2013;2014;2020,1692,156,300,0.0492857142857142,3
110011000000007309,CO,BARRIOS UNIDOS,4,2012;2013;2014;2020,1655,186,251,0.055,3
110011000000007311,CO,BARRIOS UNIDOS,4,2012;2013;2014;2020,2495,276,325,0.0875675675675675,3
110011000000007312,CO,BARRIOS UNIDOS,4,2012;2013;2014;2020,1630,152,231,0.1161538461538461,3
110011000000007402,CO,CHAPINERO,4,2012;2013;2014;2020,1691,128,322,0.0282608695652173,3
110011000000007403,CO,CHAPINERO,4,2012;2013;2014;2020,1437,111,318,0.1018918918918919,3
110011000000007404,CO,BARRIOS UNIDOS,4,2012;2013;2014;2020,734,31,164,0.1092307692307692,3
110011000000007405,CO,BARRIOS UNIDOS,4,2012;2013;2014;2020,1810,173,384,0.0465217391304347,3
110011000000007406,CO,BARRIOS UNIDOS,4,2012;2013;2014;2020,1834,164,335,0.0870967741935483,3
110011000000007407,CO,BARRIOS UNIDOS,4,2012;2013;2014;2020,1836,168,343,0.043076923076923,3
110011000000008201,CO,CHAPINERO,4,2012;2013;2014;2020,1730,107,407,0.1073333333333333,4
110011000000008204,CO,CHAPINERO,4,2012;2013;2014;2020,5919,404,995,0.0210714285714285,4
110011000000008205,CO,CHAPINERO,4,2012;2013;2014;2020,10900,1091,1052,0.1350649350649351,4
110011000000008208,CO,CHAPINERO,4,2012;2013;2014;2020,9121,607,944,0.0633333333333333,4
110011000000008212,CO,CHAPINERO,4,2012;2013;2014;2020,5335,261,682,0.032,4
110011000000008213,CO,CHAPINERO,4,2012;2013;2014;2020,7372,360,1036,0.0612820512820512,3
110011000000008214,CO,CHAPINERO,4,2012;2013;2014;2020,4240,190,757,0.0999999999999999,4
110011000000008301,CO,CHAPINERO,4,2013;2014;2018;2020,4854,387,992,0.0928070175438596,6
110011000000008303,CO,CHAPINERO,4,2013;2014;2018;2020,3158,252,700,0.0314814814814814,6
110011000000008305,CO,CHAPINERO,4,2012;2013;2014;2020,6963,613,1590,0.0275862068965517,6
110011000000008307,CO,CHAPINERO,4,2013;2014;2018;2020,8066,678,1639,0.1003846153846154,6
110011000000008309,CO,CHAPINERO,4,2013;2014;2018;2020,4370,407,1210,0.0491666666666666,6
110011000000008311,CO,CHAPINERO,4,2012;2013;2014;2020,4899,405,1364,0.0323809523809523,6
110011000000008314,CO,CHAPINERO,4,2013;2014;2018;2020,4178,387,779,0.0437931034482758,5
110011000000008537,CO,SUBA,4,2021;2022;2023;2024,595,49,110,0.2680952380952381,6
110011000000009109,CO,SUBA,4,2013;2014;2018;2020,3558,191,1116,0.022,5
110011000000001115,CO,SAN CRISTOBAL,3,2011;2012;2015,1591,219,224,0.1347368421052632,1
110011000000001401,CO,RAFAEL URIBE URIBE,3,2010;2011;2015,10730,1171,1689,0.0692592592592592,3
110011000000002103,CO,RAFAEL URIBE URIBE,3,2010;2011;2015,4987,512,835,0.075,3
110011000000002202,CO,RAFAEL URIBE URIBE,3,2010;2015;2016,10177,1104,1795,0.0695238095238095,3
110011000000002304,CO,RAFAEL URIBE URIBE,3,2010;2015;2016,1926,218,292,0.075,3
110011000000002305,CO,RAFAEL URIBE URIBE,3,2010;2015;2016,6102,656,974,0.0947619047619047,3
110011000000002310,CO,RAFAEL URIBE URIBE,3,2010;2015;2016,6332,801,958,0.0753125,3
110011000000002547,CO,USME,3,2021;2022;2024,4248,560,422,0.0921621621621621,2
110011000000002553,CO,USME,3,2021;2022;2024,13869,2320,1144,0.2681005586592179,1
110011000000002555,CO,USME,3,2021;2022;2024,19291,3032,1850,0.1773148148148148,1
110011000000002574,CO,CIUDAD BOLIVAR,3,2021;2022;2024,5124,945,422,0.2076842105263158,1
110011000000003106,CO,SANTA FE,3,2010;2011;2012,1687,107,259,0.1973529411764706,3
110011000000003107,CO,SANTA FE,3,2010;2011;2012,354,34,27,0.2635714285714286,3
110011000000003110,CO,SANTA FE,3,2010;2011;2012,1646,101,291,0.2,2
110011000000003207,CO,SAN CRISTOBAL,3,2011;2012;2015,3786,508,468,0.2104545454545454,2
110011000000003209,CO,SAN CRISTOBAL,3,2011;2012;2015,3528,522,381,0.2475,2
110011000000004534,CO,KENNEDY,3,2015;2016;2017,35431,5158,3640,0.1330917874396135,2
110011000000004550,CO,KENNEDY,3,2015;2017;2019,36135,5075,2474,0.1327777777777778,2
110011000000005109,CO,TEUSAQUILLO,3,2010;2013;2017,99,2,19,0.03,3
110011000000005617,CO,ENGATIVA,3,2014;2017;2019,11555,1194,1782,0.0810588235294117,3
110011000000005639,CO,ENGATIVA,3,2019;2021;2023,24,5,1,0.0,2
110011000000006101,CO,LOS MARTIRES,3,2010;2012;2013,1180,90,209,0.0308333333333333,3
110011000000006318,CO,ENGATIVA,3,2010;2013;2017,20663,1833,3278,0.0316981132075471,4
110011000000006401,CO,FONTIBON,3,2017;2019;2021,21789,2649,2720,0.0941176470588235,3
110011000000006405,CO,FONTIBON,3,2016;2017;2019,11203,1045,1598,0.051639344262295,3
110011000000006413,CO,FONTIBON,3,2017;2019;2021,16480,2364,1785,0.1045378151260504,3
110011000000006414,CO,FONTIBON,3,2017;2019;2021,15274,2072,1491,0.1136974789915966,2
110011000000006501,CO,FONTIBON,3,2010;2016;2017,20980,2566,2391,0.024,4
110011000000006509,CO,FONTIBON,3,2010;2016;2017,115,12,7,0.2514285714285714,3
110011000000007101,CO,TEUSAQUILLO,3,2010;2012;2013,6965,439,1558,0.0243076923076923,4
110011000000007104,CO,SANTA FE,3,2010;2012;2013,2632,202,384,0.0720833333333333,4
110011000000007107,CO,TEUSAQUILLO,3,2010;2012;2013,1760,93,467,0.05,4
110011000000007205,CO,CHAPINERO,3,2012;2013;2020,5016,314,882,0.0202083333333333,4
110011000000007207,CO,TEUSAQUILLO,3,2012;2013;2020,2519,182,563,0.0334615384615384,4
110011000000007208,CO,TEUSAQUILLO,3,2012;2013;2020,2373,158,459,0.0365384615384615,4
110011000000007209,CO,TEUSAQUILLO,3,2012;2013;2020,6408,471,1022,0.0341463414634146,3
110011000000008202,CO,CHAPINERO,3,2013;2014;2020,1273,80,284,0.0192307692307692,6
110011000000008206,CO,CHAPINERO,3,2012;2013;2020,3046,150,471,0.1045454545454545,4
110011000000008207,CO,CHAPINERO,3,2012;2013;2020,4595,219,618,0.014054054054054,4
110011000000008211,CO,SANTA FE,3,2012;2013;2020,4685,163,418,0.0428,4
110011000000008216,CO,CHAPINERO,3,2012;2013;2020,1092,107,154,0.0506666666666666,5
110011000000008302,CO,CHAPINERO,3,2014;2018;2020,677,66,122,0.0523076923076923,6
110011000000008304,CO,CHAPINERO,3,2013;2014;2020,6378,551,1466,0.016,6
110011000000008312,CO,CHAPINERO,3,2013;2014;2020,1007,63,267,0.0427777777777777,5
110011000000008408,CO,USAQUEN,3,2018;2020;2021,2609,227,662,0.0412820512820512,6
110011000000001329,CO,USME,2,2022;2024,6308,1057,651,0.2525619834710744,1
110011000000002101,CO,LOS MARTIRES,2,2010;2015,5038,603,784,0.0665384615384615,3
110011000000002104,CO,RAFAEL URIBE URIBE,2,2010;2015,11960,1273,1855,0.06,3
110011000000002105,CO,ANTONIO NARIÑO,2,2010;2016,1701,198,266,0.083076923076923,3
110011000000002301,CO,PUENTE ARANDA,2,2010;2016,4639,420,816,0.0863636363636363,3
110011000000002302,CO,ANTONIO NARIÑO,2,2010;2016,3469,353,622,0.073,3
110011000000002303,CO,RAFAEL URIBE URIBE,2,2010;2015,3551,398,608,0.0652941176470588,3
110011000000002306,CO,RAFAEL URIBE URIBE,2,2010;2016,3838,486,536,0.0908333333333333,3
110011000000002307,CO,RAFAEL URIBE URIBE,2,2010;2016,12133,1429,1868,0.1188135593220339,3
110011000000002308,CO,RAFAEL URIBE URIBE,2,2010;2016,9583,1105,1508,0.0929545454545454,3
110011000000002401,CO,RAFAEL URIBE URIBE,2,2010;2016,9571,929,1659,0.0512,3
110011000000002412,CO,TUNJUELITO,2,2010;2016,21,0,1,0.1,2
110011000000002509,CO,CIUDAD BOLIVAR,2,2010;2016,6087,822,782,0.1463636363636364,2
110011000000002514,CO,CIUDAD BOLIVAR,2,2016;2024,5945,973,486,0.158,1
110011000000002516,CO,CIUDAD BOLIVAR,2,2016;2024,5212,779,569,0.1271794871794872,2
110011000000002517,CO,CIUDAD BOLIVAR,2,2016;2024,19563,3064,1930,0.1453741496598639,2
110011000000002519,CO,CIUDAD BOLIVAR,2,2016;2024,24800,3843,2688,0.1610204081632653,1
110011000000002520,CO,CIUDAD BOLIVAR,2,2016;2024,30,2,3,0.0,2
110011000000002521,CO,CIUDAD BOLIVAR,2,2016;2024,17606,2832,1903,0.1530555555555556,1
110011000000002523,CO,CIUDAD BOLIVAR,2,2016;2024,19427,3215,1752,0.1881666666666666,1
110011000000002525,CO,CIUDAD BOLIVAR,2,2016;2024,8716,1482,818,0.2580597014925373,1
110011000000002559,CO,CIUDAD BOLIVAR,2,2016;2024,11486,1893,1286,0.2052991452991453,1
110011000000003101,CO,SANTA FE,2,2010;2012,4282,481,520,0.2051851851851852,3
110011000000003102,CO,SANTA FE,2,2010;2012,5951,369,992,0.11,3
110011000000003103,CO,SANTA FE,2,2011;2012,4472,242,789,0.0920588235294117,3
110011000000003104,CO,SANTA FE,2,2011;2012,948,98,152,0.1141176470588235,2
110011000000003108,CO,SANTA FE,2,2010;2012,2303,251,321,0.1388,3
110011000000003109,CO,SANTA FE,2,2010;2012,2943,162,490,0.1807142857142857,3
110011000000003206,CO,SAN CRISTOBAL,2,2011;2012,1677,208,234,0.1985,2
110011000000004103,CO,SANTA FE,2,2010;2012,1247,155,198,0.1385185185185185,3
110011000000004104,CO,SANTA FE,2,2010;2012,4437,524,490,0.1119230769230769,3
110011000000004106,CO,LOS MARTIRES,2,2010;2015,3971,474,600,0.0926470588235294,3
110011000000004553,CO,KENNEDY,2,2017;2019,21790,2830,1880,0.0630434782608695,2
110011000000004556,CO,KENNEDY,2,2017;2019,13725,1964,1045,0.0366666666666666,2
110011000000004557,CO,FONTIBON,2,2017;2019,10349,1169,869,0.0553846153846153,2
110011000000004558,CO,KENNEDY,2,2017;2019,3781,494,262,0.1847058823529412,2
110011000000005107,CO,TEUSAQUILLO,2,2010;2013,2382,151,522,0.0464,4
110011000000005637,CO,ENGATIVA,2,2014;2019,27243,3231,4574,0.0876666666666666,2
110011000000006102,CO,SANTA FE,2,2010;2012,164,18,26,0.06,3
110011000000006103,CO,SANTA FE,2,2010;2012,7592,874,958,0.1019354838709677,3
110011000000006104,CO,SANTA FE,2,2010;2012,4617,596,506,0.2218181818181818,2
110011000000006105,CO,SANTA FE,2,2010;2012,1540,257,126,0.1746153846153846,2
110011000000006106,CO,LOS MARTIRES,2,2010;2012,1266,137,147,0.0915,3
110011000000006108,CO,LOS MARTIRES,2,2010;2012,6715,542,1469,0.0658620689655172,4
110011000000006201,CO,TEUSAQUILLO,2,2010;2013,5264,300,1085,0.0257446808510638,4
110011000000006202,CO,PUENTE ARANDA,2,2010;2013,4664,351,938,0.0283333333333333,4
110011000000006203,CO,LOS MARTIRES,2,2010;2013,68,8,6,0.14875,3
110011000000006207,CO,PUENTE ARANDA,2,2010;2017,99,14,3,0.0,3
110011000000006208,CO,PUENTE ARANDA,2,2010;2013,7989,605,1448,0.0825490196078431,4
110011000000006209,CO,TEUSAQUILLO,2,2010;2013,2434,146,558,0.0428571428571428,4
110011000000006304,CO,PUENTE ARANDA,2,2010;2017,2353,273,297,0.1125,3
110011000000006305,CO,FONTIBON,2,2010;2017,285,32,36,0.321875,3
110011000000006306,CO,FONTIBON,2,2010;2017,177,23,13,0.225,1
110011000000006402,CO,FONTIBON,2,2017;2019,20953,2084,3468,0.0682568807339449,3
110011000000006403,CO,FONTIBON,2,2017;2019,4485,408,691,0.07,3
110011000000006407,CO,FONTIBON,2,2017;2019,8257,901,1127,0.0617948717948718,3
110011000000006408,CO,FONTIBON,2,2017;2019,9989,1169,1501,0.0794736842105263,3
110011000000006409,CO,FONTIBON,2,2017;2019,18486,2279,2581,0.0850485436893203,3
110011000000006410,CO,FONTIBON,2,2017;2019,9262,1008,1547,0.1010294117647059,3
110011000000006415,CO,FONTIBON,2,2017;2019,24371,2977,2235,0.0951162790697674,2
110011000000006417,CO,FONTIBON,2,2017;2019,7226,770,888,0.057391304347826,3
110011000000006503,CO,KENNEDY,2,2010;2017,1817,177,250,0.1270588235294118,3
110011000000007102,CO,CHAPINERO,2,2012;2013,3055,174,461,0.0311764705882353,4
110011000000007103,CO,SANTA FE,2,2012;2013,977,57,202,0.0733333333333333,4
110011000000007105,CO,SANTA FE,2,2010;2012,2111,151,384,0.0385,4
110011000000007106,CO,LOS MARTIRES,2,2010;2012,1189,85,202,0.0792307692307692,3
110011000000008101,CO,SANTA FE,2,2012;2013,1484,63,271,0.090625,3
110011000000008102,CO,SANTA FE,2,2012;2013,16,3,2,0.2366666666666667,2
110011000000008107,CO,SANTA FE,2,2010;2012,2038,182,375,0.112,4
110011000000008203,CO,CHAPINERO,2,2013;2020,1928,184,333,0.0554545454545454,6
110011000000008210,CO,CHAPINERO,2,2012;2013,1098,55,127,0.0225,4
110011000000009221,CO,SUBA,2,2021;2023,15794,2704,906,0.1683098591549296,2
110011000000002106,CO,PUENTE ARANDA,1,2016,306,27,69,0.26,3
110011000000002107,CO,LOS MARTIRES,1,2010,4842,445,982,0.0566101694915254,3
110011000000002309,CO,PUENTE ARANDA,1,2016,4241,342,863,0.02,3
110011000000002402,CO,TUNJUELITO,1,2016,21065,2519,2849,0.1068817204301075,2
110011000000002403,CO,KENNEDY,1,2016,8518,910,1235,0.072391304347826,3
110011000000002404,CO,KENNEDY,1,2016,11221,1268,1570,0.0975384615384615,3
110011000000002405,CO,PUENTE ARANDA,1,2016,6648,636,1117,0.045,3
110011000000002406,CO,RAFAEL URIBE URIBE,1,2016,13647,1692,1747,0.107258064516129,2
110011000000002407,CO,TUNJUELITO,1,2016,9389,1243,1218,0.104468085106383,2
110011000000002408,CO,TUNJUELITO,1,2016,14104,1730,1946,0.1092857142857143,2
110011000000002409,CO,KENNEDY,1,2016,23618,3103,3085,0.0788590604026845,2
110011000000002410,CO,CIUDAD BOLIVAR,1,2016,17722,1836,2282,0.037471264367816,3
110011000000002411,CO,CIUDAD BOLIVAR,1,2016,13419,1318,1725,0.031875,3
110011000000002413,CO,CIUDAD BOLIVAR,1,2016,2416,261,333,0.116875,2
110011000000002414,CO,BOSA,1,2016,44663,6200,4361,0.1262333333333333,2
110011000000002415,CO,CIUDAD BOLIVAR,1,2016,16136,2568,786,0.0416666666666666,3
110011000000002416,CO,CIUDAD BOLIVAR,1,2016,26293,4036,2859,0.1422596153846154,1
110011000000002417,CO,CIUDAD BOLIVAR,1,2016,25361,4185,2391,0.1430898876404494,1
110011000000002418,CO,CIUDAD BOLIVAR,1,2016,18272,3025,1692,0.2278651685393259,1
110011000000002419,CO,CIUDAD BOLIVAR,1,2016,13665,1590,2041,0.0762903225806451,2
110011000000002420,CO,CIUDAD BOLIVAR,1,2016,17900,2577,1814,0.1313736263736264,1
110011000000002421,CO,CIUDAD BOLIVAR,1,2016,52457,6741,5162,0.1028636363636364,2
110011000000002424,CO,CIUDAD BOLIVAR,1,2016,3809,672,277,0.1942553191489362,1
110011000000002425,CO,CIUDAD BOLIVAR,1,2016,11545,2134,668,0.3534579439252337,1
110011000000002428,CO,CIUDAD BOLIVAR,1,2016,179,32,9,0.42,1
110011000000002513,CO,CIUDAD BOLIVAR,1,2016,12154,1680,1364,0.1041509433962264,2
110011000000002515,CO,CIUDAD BOLIVAR,1,2016,12259,1757,1485,0.132948717948718,2
110011000000002518,CO,CIUDAD BOLIVAR,1,2016,21745,2571,2013,0.098440366972477,2
110011000000002522,CO,CIUDAD BOLIVAR,1,2024,0,0,0,0.0,1
110011000000002524,CO,CIUDAD BOLIVAR,1,2024,13855,2365,1133,0.2637222222222222,1
110011000000002530,CO,CIUDAD BOLIVAR,1,2016,13694,2682,1070,0.3673519163763067,1
110011000000002536,CO,CIUDAD BOLIVAR,1,2016,14632,1827,2260,0.0671794871794871,2
110011000000002558,CO,CIUDAD BOLIVAR,1,2016,20304,3216,2085,0.1855851063829787,1
110011000000002560,CO,CIUDAD BOLIVAR,1,2016,12394,2103,1337,0.202,1
