SETU_CCNCT,pollutant,localidad,HH_years_count,years_as_HH,total_population,children_0_9,older_adults_60_plus,IPM_PROMEDIO,ESTRATO_MAYORITARIO
110011000000006412,PM10,FONTIBON,4,2021;2022;2023;2024,23645,2887,2014,0.067027027027027,2
110011000000006417,PM10,FONTIBON,4,2021;2022;2023;2024,7226,770,888,0.057391304347826,3
110011000000006503,PM10,KENNEDY,4,2014;2015;2016;2019,1817,177,250,0.1270588235294118,3
110011000000002412,PM10,TUNJUELITO,3,2014;2020;2022,21,0,1,0.1,2
110011000000002512,PM10,CIUDAD BOLIVAR,3,2014;2022;2023,125,23,2,0.08,2
110011000000002517,PM10,CIUDAD BOLIVAR,3,2014;2022;2023,19563,3064,1930,0.1453741496598639,2
110011000000002520,PM10,CIUDAD BOLIVAR,3,2014;2022;2023,30,2,3,0.0,2
110011000000002523,PM10,CIUDAD BOLIVAR,3,2014;2022;2023,19427,3215,1752,0.1881666666666666,1
110011000000002562,PM10,CIUDAD BOLIVAR,3,2014;2020;2022,4842,941,374,0.3333035714285714,1
110011000000006307,PM10,FONTIBON,3,2019;2022;2023,260,33,25,0.1410526315789474,3
110011000000006416,PM10,FONTIBON,3,2022;2023;2024,3633,553,270,0.1392592592592592,2
110011000000009210,PM10,SUBA,3,2017;2018;2019,57497,5936,7883,0.0575,3
110011000000009217,PM10,SUBA,3,2017;2018;2019,40622,4237,5055,0.0515873015873015,3
110011000000002203,PM10,RAFAEL URIBE URIBE,2,2014;2022,7125,781,1239,0.0782456140350877,3
110011000000002204,PM10,RAFAEL URIBE URIBE,2,2014;2022,5439,516,975,0.0712820512820512,3
110011000000002205,PM10,RAFAEL URIBE URIBE,2,2014;2022,9891,1220,1473,0.1112,3
110011000000002501,PM10,RAFAEL URIBE URIBE,2,2014;2022,17403,2174,2415,0.1010416666666667,2
110011000000002508,PM10,RAFAEL URIBE URIBE,2,2014;2022,9984,1406,1359,0.1183606557377049,2
110011000000002510,PM10,RAFAEL URIBE URIBE,2,2014;2022,30194,4310,3014,0.1260924369747899,2
110011000000002516,PM10,CIUDAD BOLIVAR,2,2014;2022,5212,779,569,0.1271794871794872,2
110011000000002525,PM10,CIUDAD BOLIVAR,2,2014;2022,8716,1482,818,0.2580597014925373,1
110011000000004204,PM10,PUENTE ARANDA,2,2014;2019,8789,857,1486,0.0426785714285714,3
110011000000004205,PM10,PUENTE ARANDA,2,2014;2019,13088,1356,1749,0.0841791044776119,3
110011000000004206,PM10,PUENTE ARANDA,2,2014;2019,12676,1331,2112,0.0517808219178082,3
110011000000005624,PM10,ENGATIVA,2,2022;2023,510,42,39,0.184,3
110011000000006302,PM10,FONTIBON,2,2022;2023,8690,973,1304,0.0560526315789473,4
110011000000006312,PM10,FONTIBON,2,2022;2023,18118,1391,3732,0.0299145299145299,4
110011000000006401,PM10,FONTIBON,2,2022;2023,21789,2649,2720,0.0941176470588235,3
110011000000006402,PM10,FONTIBON,2,2022;2023,20953,2084,3468,0.0682568807339449,3
110011000000006405,PM10,FONTIBON,2,2022;2023,11203,1045,1598,0.051639344262295,3
110011000000006413,PM10,FONTIBON,2,2022;2023,16480,2364,1785,0.1045378151260504,3
110011000000006414,PM10,FONTIBON,2,2022;2023,15274,2072,1491,0.1136974789915966,2
110011000000006419,PM10,FONTIBON,2,2022;2023,2354,313,174,0.3242857142857143,2
110011000000008205,PM10,CHAPINERO,2,2012;2020,10900,1091,1052,0.1350649350649351,4
110011000000009222,PM10,SUBA,2,2017;2019,76804,8395,7712,0.0495092024539877,3
110011000000002105,PM10,ANTONIO NARIÑO,1,2014,1701,198,266,0.083076923076923,3
110011000000002106,PM10,PUENTE ARANDA,1,2014,306,27,69,0.26,3
110011000000002301,PM10,PUENTE ARANDA,1,2014,4639,420,816,0.0863636363636363,3
110011000000002302,PM10,ANTONIO NARIÑO,1,2014,3469,353,622,0.073,3
110011000000002304,PM10,RAFAEL URIBE URIBE,1,2014,1926,218,292,0.075,3
110011000000002305,PM10,RAFAEL URIBE URIBE,1,2014,6102,656,974,0.0947619047619047,3
110011000000002310,PM10,RAFAEL URIBE URIBE,1,2014,6332,801,958,0.0753125,3
110011000000002502,PM10,RAFAEL URIBE URIBE,1,2014,7379,1000,1038,0.1151785714285714,3
110011000000002503,PM10,RAFAEL URIBE URIBE,1,2014,7392,948,904,0.1410869565217391,3
110011000000002506,PM10,RAFAEL URIBE URIBE,1,2022,8366,1014,1169,0.08,2
110011000000002529,PM10,USME,1,2022,15083,1814,1860,0.09625,2
110011000000002533,PM10,CIUDAD BOLIVAR,1,2022,14973,1901,2125,0.0949484536082474,2
110011000000002540,PM10,USME,1,2022,22751,3784,1655,0.2112142857142857,2
110011000000002543,PM10,USME,1,2022,16690,2393,2089,0.1217460317460317,2
110011000000002546,PM10,CIUDAD BOLIVAR,1,2022,47,7,1,0.1914285714285714,2
110011000000002573,PM10,CIUDAD BOLIVAR,1,2022,3633,582,222,0.2251111111111111,1
110011000000004210,PM10,PUENTE ARANDA,1,2014,8419,824,1632,0.0303658536585365,3
110011000000004302,PM10,PUENTE ARANDA,1,2019,3750,405,619,0.085,3
110011000000004402,PM10,PUENTE ARANDA,1,2014,8295,680,1737,0.0296923076923076,3
110011000000004413,PM10,PUENTE ARANDA,1,2014,2288,209,453,0.03,3
110011000000006305,PM10,FONTIBON,1,2019,285,32,36,0.321875,3
110011000000006403,PM10,FONTIBON,1,2022,4485,408,691,0.07,3
110011000000006404,PM10,ENGATIVA,1,2022,8621,799,1170,0.1059090909090909,4
110011000000006418,PM10,FONTIBON,1,2022,11,1,2,0.545,3
110011000000008204,PM10,CHAPINERO,1,2012,5919,404,995,0.0210714285714285,4
110011000000008206,PM10,CHAPINERO,1,2012,3046,150,471,0.1045454545454545,4
110011000000008207,PM10,CHAPINERO,1,2012,4595,219,618,0.014054054054054,4
110011000000008213,PM10,CHAPINERO,1,2012,7372,360,1036,0.0612820512820512,3
110011000000008214,PM10,CHAPINERO,1,2012,4240,190,757,0.0999999999999999,4
110011000000008216,PM10,CHAPINERO,1,2012,1092,107,154,0.0506666666666666,5
110011000000009208,PM10,SUBA,1,2019,24518,2602,3314,0.0482786885245901,3
110011000000009209,PM10,SUBA,1,2019,14146,1758,1803,0.07375,2
110011000000009211,PM10,SUBA,1,2019,41546,5467,4004,0.0912578616352201,2
110011000000009214,PM10,SUBA,1,2019,30958,3669,3523,0.0768799999999999,2
110011000000009215,PM10,SUBA,1,2019,79417,11152,7139,0.1093134328358209,2
110011000000009216,PM10,SUBA,1,2019,37451,4855,3873,0.0700869565217391,2
110011000000009218,PM10,SUBA,1,2019,49997,6938,3701,0.1206310679611651,2
110011000000009219,PM10,SUBA,1,2019,40087,6462,2475,0.1296135265700483,2
110011000000002403,PM2.5,KENNEDY,15,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,8518,910,1235,0.072391304347826,3
110011000000002404,PM2.5,KENNEDY,15,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,11221,1268,1570,0.0975384615384615,3
110011000000002405,PM2.5,PUENTE ARANDA,15,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,6648,636,1117,0.045,3
110011000000002408,PM2.5,TUNJUELITO,15,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,14104,1730,1946,0.1092857142857143,2
110011000000002409,PM2.5,KENNEDY,15,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,23618,3103,3085,0.0788590604026845,2
110011000000002410,PM2.5,CIUDAD BOLIVAR,15,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,17722,1836,2282,0.037471264367816,3
110011000000002414,PM2.5,BOSA,15,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,44663,6200,4361,0.1262333333333333,2
110011000000002415,PM2.5,CIUDAD BOLIVAR,15,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,16136,2568,786,0.0416666666666666,3
110011000000002416,PM2.5,CIUDAD BOLIVAR,15,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,26293,4036,2859,0.1422596153846154,1
110011000000002421,PM2.5,CIUDAD BOLIVAR,15,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,52457,6741,5162,0.1028636363636364,2
110011000000004401,PM2.5,PUENTE ARANDA,15,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,10933,1029,1791,0.0479797979797979,3
110011000000004405,PM2.5,PUENTE ARANDA,15,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,4453,471,780,0.0454430379746835,3
110011000000004406,PM2.5,PUENTE ARANDA,15,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,3434,334,613,0.0722033898305084,3
110011000000004407,PM2.5,PUENTE ARANDA,15,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,9579,1116,1409,0.0795238095238095,3
110011000000004408,PM2.5,KENNEDY,15,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,4933,496,758,0.0572222222222222,3
110011000000004409,PM2.5,KENNEDY,15,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,7598,731,1306,0.0695918367346938,3
110011000000004410,PM2.5,KENNEDY,15,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,23667,2953,3164,0.0962328767123287,2
110011000000004411,PM2.5,KENNEDY,15,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,15530,1937,1965,0.1190588235294118,3
110011000000004416,PM2.5,PUENTE ARANDA,15,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,5377,465,911,0.0414705882352941,3
110011000000004501,PM2.5,KENNEDY,15,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,10119,873,1973,0.0504878048780487,3
110011000000004502,PM2.5,KENNEDY,15,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,36328,4273,4437,0.0864566929133858,3
110011000000004503,PM2.5,KENNEDY,15,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,16540,1475,3162,0.0465765765765765,3
110011000000004504,PM2.5,KENNEDY,15,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,17133,1990,2608,0.0919469026548672,3
110011000000004505,PM2.5,KENNEDY,15,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,17519,1762,2882,0.0658947368421052,3
110011000000004506,PM2.5,KENNEDY,15,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,10339,1097,1686,0.0763095238095238,3
110011000000004507,PM2.5,KENNEDY,15,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,11906,1296,1954,0.0593827160493827,3
110011000000004508,PM2.5,KENNEDY,15,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,10552,1180,1618,0.0877966101694915,3
110011000000004509,PM2.5,KENNEDY,15,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,16993,1536,3461,0.0370408163265306,3
110011000000004510,PM2.5,KENNEDY,15,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,13155,1330,2504,0.085531914893617,3
110011000000004511,PM2.5,KENNEDY,15,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,11010,1148,2159,0.0720238095238095,3
110011000000004512,PM2.5,KENNEDY,15,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,7931,758,1542,0.07,3
110011000000004513,PM2.5,KENNEDY,15,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,5666,898,498,0.2665217391304348,2
110011000000004514,PM2.5,KENNEDY,15,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,14929,1517,2810,0.0771212121212121,3
110011000000004516,PM2.5,KENNEDY,15,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,20149,3032,1628,0.1336296296296296,2
110011000000004517,PM2.5,KENNEDY,15,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,46396,6213,5415,0.0937024221453287,2
110011000000004518,PM2.5,KENNEDY,15,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,39111,4275,4837,0.060390243902439,3
110011000000004523,PM2.5,KENNEDY,15,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,23135,2893,3249,0.0845454545454545,2
110011000000004530,PM2.5,KENNEDY,15,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,10696,1079,2109,0.0648214285714285,3
110011000000004531,PM2.5,KENNEDY,15,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,5161,386,1198,0.029375,4
110011000000004532,PM2.5,KENNEDY,15,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,26015,2987,4227,0.0826506024096385,3
110011000000004533,PM2.5,KENNEDY,15,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,30378,3463,4725,0.0833898305084745,3
110011000000004534,PM2.5,KENNEDY,15,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,35431,5158,3640,0.1330917874396135,2
110011000000004537,PM2.5,KENNEDY,15,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,12419,1214,2134,0.054625,3
110011000000004539,PM2.5,KENNEDY,15,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,22919,3280,1989,0.0951937984496124,2
110011000000004541,PM2.5,KENNEDY,15,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,38115,6231,2696,0.1609545454545455,2
110011000000006504,PM2.5,KENNEDY,15,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,21842,1835,4079,0.0402312138728323,3
110011000000006505,PM2.5,KENNEDY,15,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,11596,1087,1800,0.0576,3
110011000000006508,PM2.5,KENNEDY,15,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,1725,202,269,0.1129411764705882,3
110011000000004515,PM2.5,KENNEDY,14,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2022;2023;2024,27037,3719,3374,0.0926347305389221,2
110011000000004535,PM2.5,KENNEDY,14,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2022;2023;2024,11270,1609,1241,0.11,2
110011000000004538,PM2.5,KENNEDY,14,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2022;2023;2024,24532,4026,1748,0.1686111111111111,2
110011000000004542,PM2.5,KENNEDY,14,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2022;2023;2024,34986,5780,2509,0.1610041841004184,2
110011000000004544,PM2.5,KENNEDY,14,2010;2011;2012;2013;2014;2015;2016;2017;2019;2020;2021;2022;2023;2024,42576,5374,3694,0.0726530612244897,3
110011000000004550,PM2.5,KENNEDY,14,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2022;2023;2024,36135,5075,2474,0.1327777777777778,2
110011000000006502,PM2.5,FONTIBON,14,2010;2011;2012;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,15469,1434,2702,0.0463095238095238,3
110011000000002309,PM2.5,PUENTE ARANDA,13,2010;2011;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,4241,342,863,0.02,3
110011000000002406,PM2.5,RAFAEL URIBE URIBE,13,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2022;2023;2024,13647,1692,1747,0.107258064516129,2
110011000000002407,PM2.5,TUNJUELITO,13,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2022;2023;2024,9389,1243,1218,0.104468085106383,2
110011000000002413,PM2.5,CIUDAD BOLIVAR,13,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2022;2023;2024,2416,261,333,0.116875,2
110011000000002422,PM2.5,CIUDAD BOLIVAR,13,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2022;2023;2024,11139,1816,720,0.2281578947368421,1
110011000000002424,PM2.5,CIUDAD BOLIVAR,13,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2022;2023;2024,3809,672,277,0.1942553191489362,1
110011000000004404,PM2.5,PUENTE ARANDA,13,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2022;2024,3998,394,662,0.0621739130434782,3
110011000000004520,PM2.5,KENNEDY,13,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2022;2023;2024,12112,1792,1173,0.1333783783783784,2
110011000000004521,PM2.5,KENNEDY,13,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2022;2023;2024,32514,4165,4258,0.0936315789473684,2
110011000000004522,PM2.5,KENNEDY,13,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2022;2023;2024,18434,2520,2016,0.1008666666666667,2
110011000000004524,PM2.5,BOSA,13,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2022;2023;2024,8335,1091,1186,0.1175438596491228,2
110011000000004525,PM2.5,KENNEDY,13,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2022;2023;2024,28724,4072,3324,0.1241242937853107,2
110011000000004528,PM2.5,BOSA,13,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2022;2023;2024,69311,10697,6677,0.1554084507042253,2
110011000000004529,PM2.5,BOSA,13,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2022;2023;2024,14239,1633,2147,0.0675,2
110011000000004536,PM2.5,BOSA,13,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2022;2023;2024,13037,1760,1809,0.1135106382978723,2
110011000000004540,PM2.5,KENNEDY,13,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2022;2023;2024,4807,492,779,0.0486,2
110011000000004543,PM2.5,KENNEDY,13,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2022;2023;2024,102780,14932,6603,0.1495774647887324,2
110011000000004545,PM2.5,KENNEDY,13,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2022;2023;2024,47240,6789,3773,0.1095670995670996,2
110011000000004547,PM2.5,KENNEDY,13,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2022;2023;2024,41828,6330,3469,0.1167054263565891,2
110011000000004552,PM2.5,KENNEDY,13,2010;2011;2012;2013;2014;2015;2016;2017;2019;2020;2022;2023;2024,25173,2704,2298,0.0415,2
110011000000002402,PM2.5,TUNJUELITO,12,2010;2011;2012;2013;2014;2015;2016;2017;2018;2022;2023;2024,21065,2519,2849,0.1068817204301075,2
110011000000002411,PM2.5,CIUDAD BOLIVAR,12,2010;2011;2012;2013;2014;2015;2016;2017;2018;2022;2023;2024,13419,1318,1725,0.031875,3
110011000000002518,PM2.5,CIUDAD BOLIVAR,12,2010;2011;2012;2013;2014;2015;2016;2017;2018;2022;2023;2024,21745,2571,2013,0.098440366972477,2
110011000000002566,PM2.5,CIUDAD BOLIVAR,12,2010;2011;2012;2013;2014;2015;2016;2017;2018;2022;2023;2024,10181,1333,1268,0.1019230769230769,2
110011000000004304,PM2.5,KENNEDY,12,2010;2011;2014;2015;2016;2017;2018;2019;2020;2021;2022;2024,22699,2490,3319,0.0863829787234042,3
110011000000006501,PM2.5,FONTIBON,12,2010;2011;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023,20980,2566,2391,0.024,4
110011000000006506,PM2.5,KENNEDY,12,2010;2011;2012;2013;2014;2015;2016;2020;2021;2022;2023;2024,14517,1367,2349,0.0316883116883116,3
110011000000002418,PM2.5,CIUDAD BOLIVAR,11,2010;2011;2012;2013;2014;2015;2016;2017;2018;2022;2023,18272,3025,1692,0.2278651685393259,1
110011000000002419,PM2.5,CIUDAD BOLIVAR,11,2010;2011;2012;2013;2014;2015;2016;2017;2022;2023;2024,13665,1590,2041,0.0762903225806451,2
110011000000002420,PM2.5,CIUDAD BOLIVAR,11,2010;2011;2012;2013;2014;2015;2016;2017;2022;2023;2024,17900,2577,1814,0.1313736263736264,1
110011000000002423,PM2.5,CIUDAD BOLIVAR,11,2010;2011;2012;2013;2014;2015;2016;2017;2022;2023;2024,8607,1459,571,0.2298,1
110011000000002536,PM2.5,CIUDAD BOLIVAR,11,2010;2011;2012;2013;2014;2015;2016;2017;2022;2023;2024,14632,1827,2260,0.0671794871794871,2
110011000000002565,PM2.5,CIUDAD BOLIVAR,11,2010;2011;2012;2013;2014;2015;2016;2017;2018;2022;2023,20436,2986,1795,0.1484897959183674,1
110011000000004403,PM2.5,PUENTE ARANDA,11,2010;2011;2014;2015;2017;2018;2019;2020;2021;2022;2024,13776,1175,2577,0.0250537634408602,3
110011000000004519,PM2.5,BOSA,11,2010;2011;2012;2013;2014;2015;2016;2017;2022;2023;2024,44255,6758,3654,0.137172131147541,2
110011000000004526,PM2.5,BOSA,11,2010;2011;2012;2013;2014;2015;2016;2017;2022;2023;2024,120881,19121,8581,0.1795265423242468,2
110011000000004551,PM2.5,KENNEDY,11,2010;2011;2012;2013;2014;2015;2016;2017;2022;2023;2024,15761,1663,1150,0.057,2
110011000000004555,PM2.5,KENNEDY,11,2010;2011;2012;2013;2014;2015;2016;2017;2022;2023;2024,15904,2578,814,0.045,2
110011000000004556,PM2.5,KENNEDY,11,2010;2011;2012;2013;2014;2015;2016;2017;2022;2023;2024,13725,1964,1045,0.0366666666666666,2
110011000000004559,PM2.5,KENNEDY,11,2010;2011;2012;2013;2014;2015;2016;2017;2022;2023;2024,0,0,0,0.86,1
110011000000006507,PM2.5,FONTIBON,11,2010;2011;2012;2014;2015;2016;2020;2021;2022;2023;2024,42697,5582,4109,0.0957788944723618,3
110011000000002308,PM2.5,RAFAEL URIBE URIBE,10,2011;2014;2015;2016;2017;2018;2019;2022;2023;2024,9583,1105,1508,0.0929545454545454,3
110011000000002401,PM2.5,RAFAEL URIBE URIBE,10,2011;2012;2014;2015;2016;2017;2018;2022;2023;2024,9571,929,1659,0.0512,3
110011000000004412,PM2.5,PUENTE ARANDA,10,2010;2011;2014;2015;2017;2018;2019;2020;2022;2024,9506,857,1646,0.0259183673469387,3
110011000000004527,PM2.5,BOSA,10,2010;2011;2012;2013;2014;2015;2016;2022;2023;2024,49500,6799,5367,0.11788,2
110011000000004553,PM2.5,KENNEDY,10,2010;2011;2012;2013;2014;2015;2016;2022;2023;2024,21790,2830,1880,0.0630434782608695,2
110011000000004557,PM2.5,FONTIBON,10,2010;2011;2012;2013;2014;2015;2016;2022;2023;2024,10349,1169,869,0.0553846153846153,2
110011000000004558,PM2.5,KENNEDY,10,2010;2011;2012;2013;2014;2015;2016;2022;2023;2024,3781,494,262,0.1847058823529412,2
110011000000006415,PM2.5,FONTIBON,10,2010;2011;2012;2014;2015;2016;2020;2022;2023;2024,24371,2977,2235,0.0951162790697674,2
110011000000006509,PM2.5,FONTIBON,10,2010;2011;2014;2015;2017;2018;2019;2020;2021;2022,115,12,7,0.2514285714285714,3
110011000000002301,PM2.5,PUENTE ARANDA,9,2010;2011;2014;2017;2018;2019;2020;2021;2022,4639,420,816,0.0863636363636363,3
110011000000002307,PM2.5,RAFAEL URIBE URIBE,9,2011;2014;2015;2017;2018;2019;2022;2023;2024,12133,1429,1868,0.1188135593220339,3
110011000000002417,PM2.5,CIUDAD BOLIVAR,9,2010;2011;2012;2013;2014;2015;2016;2022;2023,25361,4185,2391,0.1430898876404494,1
110011000000002425,PM2.5,CIUDAD BOLIVAR,9,2010;2011;2012;2013;2014;2015;2016;2022;2023,11545,2134,668,0.3534579439252337,1
110011000000002575,PM2.5,CIUDAD BOLIVAR,9,2010;2011;2012;2013;2014;2015;2016;2022;2023,1167,299,35,0.2333333333333334,1
110011000000004546,PM2.5,FONTIBON,9,2010;2011;2012;2014;2015;2016;2022;2023;2024,547,103,29,0.2611764705882353,1
110011000000002306,PM2.5,RAFAEL URIBE URIBE,8,2011;2015;2017;2018;2019;2022;2023;2024,3838,486,536,0.0908333333333333,3
110011000000002513,PM2.5,CIUDAD BOLIVAR,8,2011;2012;2013;2014;2015;2016;2022;2023,12154,1680,1364,0.1041509433962264,2
110011000000002515,PM2.5,CIUDAD BOLIVAR,8,2011;2012;2013;2014;2015;2016;2022;2023,12259,1757,1485,0.132948717948718,2
