localidad,pollutant,year,cluster,total_population,children_0_9,older_adults_60_plus,avg_IPM,sector_count
SUBA,CO,2012,LL,73715,6680,14667,0.04367165670252334,7
SUBA,CO,2012,NS,1228713,137059,167656,0.07591057880876903,62
SUBA,CO,2013,LL,358621,32544,67930,0.042457073276966344,26
SUBA,CO,2013,NS,943807,111195,114393,0.0908900832060516,43
SUBA,CO,2014,LL,689086,71982,110058,0.052942932576599,40
SUBA,CO,2014,NS,613342,71757,72265,0.09980828206887529,29
SUBA,CO,2015,HH,4715,328,1199,0.0466,1
SUBA,CO,2015,NS,1297713,143411,181124,0.07302290416266682,68
SUBA,CO,2016,HH,4715,328,1199,0.0466,1
SUBA,CO,2016,NS,1297713,143411,181124,0.07302290416266682,68
SUBA,CO,2017,LL,205418,20109,33959,0.052072039280789045,11
SUBA,CO,2017,NS,1097010,123630,148364,0.076540776740908,58
SUBA,CO,2018,LL,1101287,116667,165180,0.066262476479758,62
SUBA,CO,2018,NS,201141,27072,17143,0.12912627733090684,7
SUBA,CO,2019,LL,1220118,135642,166387,0.07283511517444523,57
SUBA,CO,2019,NS,82310,8097,15936,0.07171299317649717,12
SUBA,CO,2020,LL,613528,60506,104777,0.04984467632442287,44
SUBA,CO,2020,NS,688900,83233,77546,0.1127596689914695,25
SUBA,CO,2021,LL,1183029,133072,158416,0.08176308664302377,54
SUBA,CO,2021,NS,119399,10667,23907,0.03979672028920402,15
SUBA,CO,2022,HH,51031,4830,9572,0.04357997303398967,4
SUBA,CO,2022,LL,1050829,118331,138049,0.08339794292783875,46
SUBA,CO,2022,NS,200568,20578,34702,0.05271222190762119,19
